id,max_head,min_head,max_body,min_body,entropy,depth_vector_1,depth_vector_2,depth_vector_3,depth_vector_4,area_head,area_body,local_binary
6.0,1774.0,1574.0,1573.0,1406.0,0.10337704699987907,12854.0,103.0,6038.0,1780.0,2.0,7391.0,1160.6153846153845
6.0,1774.0,1574.0,1573.0,1406.0,0.10337704699987907,12854.0,103.0,6038.0,1780.0,2.0,7391.0,1160.6153846153845
6.0,1774.0,1574.0,1573.0,1406.0,0.10337704699987907,12854.0,103.0,6038.0,1780.0,2.0,7391.0,1160.6153846153845
6.0,1774.0,1574.0,1573.0,1406.0,0.10337704699987907,12854.0,103.0,6038.0,1780.0,2.0,7391.0,1160.6153846153845
6.0,1774.0,1574.0,1573.0,1406.0,0.10337704699987907,12854.0,103.0,6038.0,1780.0,2.0,7391.0,1160.6153846153845
6.0,1774.0,1574.0,1573.0,1406.0,0.10337704699987907,12854.0,103.0,6038.0,1780.0,2.0,7391.0,1160.6153846153845
6.0,1774.0,1574.0,1573.0,1406.0,0.10337704699987907,12854.0,103.0,6038.0,1780.0,2.0,7391.0,1160.6153846153845
6.0,1774.0,1574.0,1573.0,1406.0,0.10337704699987907,12854.0,103.0,6038.0,1780.0,2.0,7391.0,1160.6153846153845
6.0,1774.0,1574.0,1573.0,1406.0,0.10337704699987907,12854.0,103.0,6038.0,1780.0,2.0,7391.0,1160.6153846153845
6.0,1774.0,1574.0,1573.0,1406.0,0.10337704699987907,12854.0,103.0,6038.0,1780.0,2.0,7391.0,1160.6153846153845
6.0,1774.0,1574.0,1573.0,1406.0,0.10337704699987907,12854.0,103.0,6038.0,1780.0,2.0,7391.0,1160.6153846153845
6.0,1798.0,1661.0,1745.0,1052.0,0.09843058566423761,12506.0,671.0,1.0,1568.0,31.5,31.5,898.2692307692307
6.0,1798.0,1661.0,1745.0,1052.0,0.09843058566423761,12506.0,671.0,1.0,1568.0,31.5,31.5,898.2692307692307
6.0,1783.0,1651.0,1377.0,1033.0,0.09266564345129924,11846.0,1139.0,0.0,0.0,36.5,0.0,705.8461538461538
6.0,1803.0,1654.0,1552.0,1481.0,0.15309261765536739,13304.0,2707.0,552.0,992.0,15775.5,1442.5,866.4615384615385
6.0,1803.0,1654.0,1552.0,1481.0,0.15309261765536739,13304.0,2707.0,552.0,992.0,15775.5,1442.5,866.4615384615385
6.0,1803.0,1654.0,1552.0,1481.0,0.15309261765536739,13304.0,2707.0,552.0,992.0,15775.5,1442.5,866.4615384615385
6.0,1803.0,1654.0,1552.0,1481.0,0.15309261765536739,13304.0,2707.0,552.0,992.0,15775.5,1442.5,866.4615384615385
6.0,1803.0,1654.0,1552.0,1481.0,0.15309261765536739,13304.0,2707.0,552.0,992.0,15775.5,1442.5,866.4615384615385
6.0,1803.0,1654.0,1552.0,1481.0,0.15309261765536739,13304.0,2707.0,552.0,992.0,15775.5,1442.5,866.4615384615385
6.0,1803.0,1654.0,1552.0,1481.0,0.15309261765536739,13304.0,2707.0,552.0,992.0,15775.5,1442.5,866.4615384615385
6.0,1803.0,1654.0,1552.0,1481.0,0.15309261765536739,13304.0,2707.0,552.0,992.0,15775.5,1442.5,866.4615384615385
6.0,1803.0,1654.0,1552.0,1481.0,0.15309261765536739,13304.0,2707.0,552.0,992.0,15775.5,1442.5,866.4615384615385
6.0,1803.0,1654.0,1552.0,1481.0,0.15309261765536739,13304.0,2707.0,552.0,992.0,15775.5,1442.5,866.4615384615385
6.0,1803.0,1654.0,1552.0,1481.0,0.15309261765536739,13304.0,2707.0,552.0,992.0,15775.5,1442.5,866.4615384615385
6.0,1803.0,1654.0,1552.0,1481.0,0.15309261765536739,13304.0,2707.0,552.0,992.0,15775.5,1442.5,866.4615384615385
6.0,1803.0,1654.0,1552.0,1481.0,0.15309261765536739,13304.0,2707.0,552.0,992.0,15775.5,1442.5,866.4615384615385
6.0,1803.0,1654.0,1552.0,1481.0,0.15309261765536739,13304.0,2707.0,552.0,992.0,15775.5,1442.5,866.4615384615385
6.0,1803.0,1654.0,1552.0,1481.0,0.15309261765536739,13304.0,2707.0,552.0,992.0,15775.5,1442.5,866.4615384615385
6.0,1803.0,1654.0,1552.0,1481.0,0.15309261765536739,13304.0,2707.0,552.0,992.0,15775.5,1442.5,866.4615384615385
6.0,1803.0,1654.0,1552.0,1481.0,0.15309261765536739,13304.0,2707.0,552.0,992.0,15775.5,1442.5,866.4615384615385
6.0,1803.0,1654.0,1552.0,1481.0,0.15309261765536739,13304.0,2707.0,552.0,992.0,15775.5,1442.5,866.4615384615385
6.0,1803.0,1654.0,1552.0,1481.0,0.15309261765536739,13304.0,2707.0,552.0,992.0,15775.5,1442.5,866.4615384615385
6.0,1803.0,1654.0,1552.0,1481.0,0.15309261765536739,13304.0,2707.0,552.0,992.0,15775.5,1442.5,866.4615384615385
6.0,1803.0,1654.0,1552.0,1481.0,0.15309261765536739,13304.0,2707.0,552.0,992.0,15775.5,1442.5,866.4615384615385
6.0,1803.0,1654.0,1552.0,1481.0,0.15309261765536739,13304.0,2707.0,552.0,992.0,15775.5,1442.5,866.4615384615385
6.0,1803.0,1654.0,1552.0,1481.0,0.15309261765536739,13304.0,2707.0,552.0,992.0,15775.5,1442.5,866.4615384615385
6.0,1803.0,1654.0,1552.0,1481.0,0.15309261765536739,13304.0,2707.0,552.0,992.0,15775.5,1442.5,866.4615384615385
6.0,1803.0,1654.0,1552.0,1481.0,0.15309261765536739,13304.0,2707.0,552.0,992.0,15775.5,1442.5,866.4615384615385
6.0,1803.0,1654.0,1552.0,1481.0,0.15309261765536739,13304.0,2707.0,552.0,992.0,15775.5,1442.5,866.4615384615385
6.0,1803.0,1654.0,1552.0,1481.0,0.15309261765536739,13304.0,2707.0,552.0,992.0,15775.5,1442.5,866.4615384615385
6.0,1803.0,1654.0,1552.0,1481.0,0.15309261765536739,13304.0,2707.0,552.0,992.0,15775.5,1442.5,866.4615384615385
6.0,1803.0,1654.0,1552.0,1481.0,0.15309261765536739,13304.0,2707.0,552.0,992.0,15775.5,1442.5,866.4615384615385
6.0,1803.0,1654.0,1552.0,1481.0,0.15309261765536739,13304.0,2707.0,552.0,992.0,15775.5,1442.5,866.4615384615385
6.0,1761.0,1624.0,1750.0,1042.0,0.08152899317785865,11788.0,342.0,0.0,13.0,0.0,0.0,610.4615384615385
6.0,1865.0,1698.0,1607.0,1115.0,0.1497488999230698,8716.0,2365.0,45.0,3755.0,0.0,5560.5,904.6153846153846
6.0,1865.0,1698.0,1607.0,1115.0,0.1497488999230698,8716.0,2365.0,45.0,3755.0,0.0,5560.5,904.6153846153846
6.0,1865.0,1698.0,1607.0,1115.0,0.1497488999230698,8716.0,2365.0,45.0,3755.0,0.0,5560.5,904.6153846153846
6.0,1865.0,1698.0,1607.0,1115.0,0.1497488999230698,8716.0,2365.0,45.0,3755.0,0.0,5560.5,904.6153846153846
6.0,1865.0,1698.0,1607.0,1115.0,0.1497488999230698,8716.0,2365.0,45.0,3755.0,0.0,5560.5,904.6153846153846
6.0,1865.0,1698.0,1607.0,1115.0,0.1497488999230698,8716.0,2365.0,45.0,3755.0,0.0,5560.5,904.6153846153846
6.0,1865.0,1698.0,1607.0,1115.0,0.1497488999230698,8716.0,2365.0,45.0,3755.0,0.0,5560.5,904.6153846153846
6.0,1865.0,1698.0,1607.0,1115.0,0.1497488999230698,8716.0,2365.0,45.0,3755.0,0.0,5560.5,904.6153846153846
6.0,1865.0,1698.0,1607.0,1115.0,0.1497488999230698,8716.0,2365.0,45.0,3755.0,0.0,5560.5,904.6153846153846
6.0,1865.0,1698.0,1607.0,1115.0,0.1497488999230698,8716.0,2365.0,45.0,3755.0,0.0,5560.5,904.6153846153846
6.0,1865.0,1698.0,1607.0,1115.0,0.1497488999230698,8716.0,2365.0,45.0,3755.0,0.0,5560.5,904.6153846153846
6.0,1865.0,1698.0,1607.0,1115.0,0.1497488999230698,8716.0,2365.0,45.0,3755.0,0.0,5560.5,904.6153846153846
6.0,1865.0,1698.0,1607.0,1115.0,0.1497488999230698,8716.0,2365.0,45.0,3755.0,0.0,5560.5,904.6153846153846
6.0,1865.0,1698.0,1607.0,1115.0,0.1497488999230698,8716.0,2365.0,45.0,3755.0,0.0,5560.5,904.6153846153846
6.0,1865.0,1698.0,1607.0,1115.0,0.1497488999230698,8716.0,2365.0,45.0,3755.0,0.0,5560.5,904.6153846153846
6.0,1865.0,1698.0,1607.0,1115.0,0.1497488999230698,8716.0,2365.0,45.0,3755.0,0.0,5560.5,904.6153846153846
6.0,1865.0,1698.0,1607.0,1115.0,0.1497488999230698,8716.0,2365.0,45.0,3755.0,0.0,5560.5,904.6153846153846
6.0,1865.0,1698.0,1607.0,1115.0,0.1497488999230698,8716.0,2365.0,45.0,3755.0,0.0,5560.5,904.6153846153846
6.0,1865.0,1698.0,1607.0,1115.0,0.1497488999230698,8716.0,2365.0,45.0,3755.0,0.0,5560.5,904.6153846153846
6.0,1865.0,1698.0,1607.0,1115.0,0.1497488999230698,8716.0,2365.0,45.0,3755.0,0.0,5560.5,904.6153846153846
6.0,1865.0,1698.0,1607.0,1115.0,0.1497488999230698,8716.0,2365.0,45.0,3755.0,0.0,5560.5,904.6153846153846
6.0,1865.0,1698.0,1607.0,1115.0,0.1497488999230698,8716.0,2365.0,45.0,3755.0,0.0,5560.5,904.6153846153846
2.0,1788.0,1662.0,1493.0,1039.0,0.0799873768339762,6849.0,210.0,0.0,2061.0,0.0,14.5,484.46153846153845
2.0,1802.0,1686.0,1461.0,1381.0,0.08956872957113286,8309.0,605.0,0.0,479.0,8603.0,421.0,473.9230769230769
2.0,1802.0,1686.0,1461.0,1381.0,0.08956872957113286,8309.0,605.0,0.0,479.0,8603.0,421.0,473.9230769230769
2.0,1802.0,1686.0,1461.0,1381.0,0.08956872957113286,8309.0,605.0,0.0,479.0,8603.0,421.0,473.9230769230769
2.0,1746.0,1691.0,1413.0,998.0,0.036546516112092746,6385.0,0.0,0.0,168.0,6265.0,830.0,327.46153846153845
6.0,1838.0,1735.0,1564.0,1225.0,0.11105009175616395,14746.0,417.0,9.0,4134.0,14869.5,4036.0,960.2307692307693
6.0,1838.0,1735.0,1564.0,1225.0,0.11105009175616395,14746.0,417.0,9.0,4134.0,14869.5,4036.0,960.2307692307693
6.0,1842.0,1735.0,1599.0,1231.0,0.1260896406118276,15229.0,905.0,99.0,4014.0,15852.5,4013.0,996.7692307692307
6.0,1842.0,1735.0,1599.0,1231.0,0.1260896406118276,15229.0,905.0,99.0,4014.0,15852.5,4013.0,996.7692307692307
6.0,1842.0,1735.0,1599.0,1231.0,0.1260896406118276,15229.0,905.0,99.0,4014.0,15852.5,4013.0,996.7692307692307
6.0,1842.0,1735.0,1599.0,1231.0,0.1260896406118276,15229.0,905.0,99.0,4014.0,15852.5,4013.0,996.7692307692307
6.0,1842.0,1735.0,1599.0,1231.0,0.1260896406118276,15229.0,905.0,99.0,4014.0,15852.5,4013.0,996.7692307692307
6.0,1842.0,1735.0,1599.0,1231.0,0.1260896406118276,15229.0,905.0,99.0,4014.0,15852.5,4013.0,996.7692307692307
6.0,1842.0,1735.0,1599.0,1231.0,0.1260896406118276,15229.0,905.0,99.0,4014.0,15852.5,4013.0,996.7692307692307
6.0,1842.0,1735.0,1599.0,1231.0,0.1260896406118276,15229.0,905.0,99.0,4014.0,15852.5,4013.0,996.7692307692307
6.0,1842.0,1735.0,1599.0,1231.0,0.1260896406118276,15229.0,905.0,99.0,4014.0,15852.5,4013.0,996.7692307692307
6.0,1843.0,1735.0,1593.0,1209.0,0.11447400048088502,8961.0,286.0,1393.0,3346.0,1.0,4837.0,592.3076923076923
6.0,1843.0,1735.0,1593.0,1209.0,0.11447400048088502,8961.0,286.0,1393.0,3346.0,1.0,4837.0,592.3076923076923
6.0,1843.0,1735.0,1593.0,1209.0,0.11447400048088502,8961.0,286.0,1393.0,3346.0,1.0,4837.0,592.3076923076923
6.0,1843.0,1735.0,1593.0,1209.0,0.11447400048088502,8961.0,286.0,1393.0,3346.0,1.0,4837.0,592.3076923076923
6.0,1843.0,1735.0,1593.0,1209.0,0.11447400048088502,8961.0,286.0,1393.0,3346.0,1.0,4837.0,592.3076923076923
6.0,1843.0,1735.0,1593.0,1209.0,0.11447400048088502,8961.0,286.0,1393.0,3346.0,1.0,4837.0,592.3076923076923
6.0,1843.0,1735.0,1593.0,1209.0,0.11447400048088502,8961.0,286.0,1393.0,3346.0,1.0,4837.0,592.3076923076923
6.0,1844.0,1735.0,1593.0,1209.0,0.10399052593308264,9004.0,314.0,1049.0,3613.0,9116.0,4894.0,630.0
6.0,1844.0,1735.0,1593.0,1209.0,0.10399052593308264,9004.0,314.0,1049.0,3613.0,9116.0,4894.0,630.0
6.0,1844.0,1735.0,1593.0,1209.0,0.10399052593308264,9004.0,314.0,1049.0,3613.0,9116.0,4894.0,630.0
6.0,1844.0,1735.0,1593.0,1209.0,0.10399052593308264,9004.0,314.0,1049.0,3613.0,9116.0,4894.0,630.0
6.0,1844.0,1735.0,1593.0,1209.0,0.10399052593308264,9004.0,314.0,1049.0,3613.0,9116.0,4894.0,630.0
6.0,1844.0,1735.0,1593.0,1209.0,0.10399052593308264,9004.0,314.0,1049.0,3613.0,9116.0,4894.0,630.0
6.0,1850.0,1720.0,1564.0,1102.0,0.08002564473258734,1965.0,1542.0,0.0,1977.0,3350.5,5649.5,430.7692307692308
6.0,1850.0,1720.0,1564.0,1102.0,0.08002564473258734,1965.0,1542.0,0.0,1977.0,3350.5,5649.5,430.7692307692308
6.0,1850.0,1720.0,1564.0,1102.0,0.08002564473258734,1965.0,1542.0,0.0,1977.0,3350.5,5649.5,430.7692307692308
1.0,1670.0,1501.0,1455.0,1191.0,0.07795342772272566,5854.0,1167.0,1000.0,56.0,6858.5,991.0,512.6153846153846
1.0,1670.0,1501.0,1455.0,1191.0,0.07795342772272566,5854.0,1167.0,1000.0,56.0,6858.5,991.0,512.6153846153846
1.0,1670.0,1501.0,1455.0,1191.0,0.07795342772272566,5854.0,1167.0,1000.0,56.0,6858.5,991.0,512.6153846153846
1.0,1670.0,1501.0,1455.0,1191.0,0.07795342772272566,5854.0,1167.0,1000.0,56.0,6858.5,991.0,512.6153846153846
1.0,1670.0,1501.0,1455.0,1191.0,0.07795342772272566,5854.0,1167.0,1000.0,56.0,6858.5,991.0,512.6153846153846
1.0,1670.0,1501.0,1455.0,1191.0,0.07795342772272566,5854.0,1167.0,1000.0,56.0,6858.5,991.0,512.6153846153846
1.0,1670.0,1501.0,1455.0,1191.0,0.07795342772272566,5854.0,1167.0,1000.0,56.0,6858.5,991.0,512.6153846153846
1.0,1670.0,1501.0,1455.0,1191.0,0.07795342772272566,5854.0,1167.0,1000.0,56.0,6858.5,991.0,512.6153846153846
1.0,1670.0,1501.0,1455.0,1191.0,0.07795342772272566,5854.0,1167.0,1000.0,56.0,6858.5,991.0,512.6153846153846
1.0,1649.0,1449.0,1448.0,962.0,0.0644783658122277,4690.0,1401.0,1395.0,2152.0,1.5,3860.5,588.2692307692307
1.0,1649.0,1449.0,1448.0,962.0,0.0644783658122277,4690.0,1401.0,1395.0,2152.0,1.5,3860.5,588.2692307692307
1.0,1649.0,1449.0,1448.0,962.0,0.0644783658122277,4690.0,1401.0,1395.0,2152.0,1.5,3860.5,588.2692307692307
1.0,1649.0,1449.0,1448.0,962.0,0.0644783658122277,4690.0,1401.0,1395.0,2152.0,1.5,3860.5,588.2692307692307
2.0,1769.0,1631.0,1684.0,1019.0,0.10245321634258037,10033.0,476.0,0.0,515.0,2.0,0.0,634.8461538461538
2.0,1769.0,1631.0,1684.0,1019.0,0.10245321634258037,10033.0,476.0,0.0,515.0,2.0,0.0,634.8461538461538
2.0,1774.0,1593.0,1570.0,1122.0,0.11560611050880765,8256.0,1351.0,767.0,64.0,2.0,0.0,770.0
2.0,1783.0,1594.0,1569.0,1136.0,0.10728146164531902,9296.0,1159.0,389.0,245.0,76.0,8.5,769.6153846153846
2.0,1793.0,1642.0,1568.0,1136.0,0.1025628487682757,10565.0,1039.0,100.0,228.0,17.0,0.0,813.4615384615385
2.0,1800.0,1659.0,1742.0,1136.0,0.09657309489857224,11491.0,834.0,16.0,360.0,1.0,1.0,797.5384615384615
2.0,1808.0,1669.0,1491.0,1176.0,0.08862340945984669,12899.0,760.0,0.0,412.0,13670.5,2357.5,814.0
2.0,1765.0,1613.0,1443.0,1016.0,0.09071350553833767,9751.0,480.0,0.0,11.0,149.0,0.0,572.3076923076923
2.0,1783.0,1613.0,1727.0,1146.0,0.08696189796248442,12312.0,482.0,0.0,253.0,2.0,1142.5,700.9230769230769
3.0,1796.0,1596.0,1701.0,1400.0,0.09422105895666047,9992.0,628.0,5922.0,2485.0,5.0,0.0,1109.6538461538462
3.0,1796.0,1596.0,1701.0,1400.0,0.09422105895666047,9992.0,628.0,5922.0,2485.0,5.0,0.0,1109.6538461538462
3.0,1796.0,1596.0,1701.0,1400.0,0.09422105895666047,9992.0,628.0,5922.0,2485.0,5.0,0.0,1109.6538461538462
3.0,1796.0,1596.0,1701.0,1400.0,0.09422105895666047,9992.0,628.0,5922.0,2485.0,5.0,0.0,1109.6538461538462
3.0,1717.0,1517.0,1516.0,971.0,0.15788024796610436,5380.0,2203.0,1001.0,1934.0,0.0,0.0,746.8461538461538
3.0,1717.0,1517.0,1516.0,971.0,0.15788024796610436,5380.0,2203.0,1001.0,1934.0,0.0,0.0,746.8461538461538
3.0,1722.0,1522.0,1521.0,973.0,0.14704059704398276,5633.0,1173.0,754.0,1537.0,2.0,2.0,553.8461538461538
3.0,1724.0,1525.0,1633.0,975.0,0.13742897444708058,6143.0,838.0,711.0,1745.0,22.0,22.0,663.9230769230769
3.0,1725.0,1525.0,1635.0,975.0,0.12169667779505229,6484.0,628.0,821.0,2603.0,5.5,5.5,694.6153846153846
2.0,1817.0,1668.0,1802.0,1068.0,0.12543833616807185,11138.0,2029.0,3669.0,8168.0,0.0,0.0,2732.3076923076924
2.0,1817.0,1668.0,1802.0,1068.0,0.12543833616807185,11138.0,2029.0,3669.0,8168.0,0.0,0.0,2732.3076923076924
2.0,1817.0,1668.0,1802.0,1068.0,0.12543833616807185,11138.0,2029.0,3669.0,8168.0,0.0,0.0,2732.3076923076924
2.0,1817.0,1668.0,1802.0,1068.0,0.12543833616807185,11138.0,2029.0,3669.0,8168.0,0.0,0.0,2732.3076923076924
2.0,1817.0,1668.0,1802.0,1068.0,0.12543833616807185,11138.0,2029.0,3669.0,8168.0,0.0,0.0,2732.3076923076924
2.0,1825.0,1660.0,1741.0,1076.0,0.12083181681076327,12743.0,968.0,226.0,2128.0,0.0,1448.0,1353.8461538461538
2.0,1825.0,1660.0,1741.0,1076.0,0.12083181681076327,12743.0,968.0,226.0,2128.0,0.0,1448.0,1353.8461538461538
2.0,1825.0,1660.0,1741.0,1076.0,0.12083181681076327,12743.0,968.0,226.0,2128.0,0.0,1448.0,1353.8461538461538
6.0,1774.0,1574.0,1573.0,1024.0,0.1764484110537447,5442.0,7062.0,771.0,3119.0,9585.5,0.0,1994.5384615384614
6.0,1774.0,1574.0,1573.0,1024.0,0.1764484110537447,5442.0,7062.0,771.0,3119.0,9585.5,0.0,1994.5384615384614
6.0,1778.0,1578.0,1765.0,1028.0,0.17319350473119577,6463.0,6091.0,635.0,3596.0,2.0,2.0,2099.5
6.0,1802.0,1602.0,1601.0,1052.0,0.08060923449283068,8648.0,579.0,3285.0,1698.0,3.0,4.5,1736.5384615384614
6.0,1802.0,1602.0,1601.0,1052.0,0.08060923449283068,8648.0,579.0,3285.0,1698.0,3.0,4.5,1736.5384615384614
